credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,income_installment_ratio,debt_to_credit_ratio
1,small_business,0.1253,502.0,11.73446773,15.83,702,6420.041667,109255,63.4,0,2,0,20.71713137222784,0.8754407094331532
0,debt_consolidation,0.1734,89.56,10.59663473,25.77,652,5609.958333,28446,64.1,10,3,0,37.218996460619564,0.7111500022017727
1,debt_consolidation,0.1253,200.8,10.43399815,24.71,702,3930.041667,8375,58.2,1,0,0,14.10856574243398,0.2463525119662628
1,debt_consolidation,0.1316,168.86,10.96819829,0.12,722,2070.0,5176,45.6,0,0,0,28.623317159848263,0.0892413792682725
1,debt_consolidation,0.1253,669.33,11.35040654,24.56,717,4830.0,21621,60.1,1,0,0,10.582722073421856,0.254364704730705
1,home_improvement,0.0894,317.72,10.47333652,12.52,812,6419.958333,2600,12.3,0,0,0,9.274413559859871,0.0735294115258514
1,debt_consolidation,0.0932,255.58,10.69194491,15.16,762,9300.0,24142,49.4,0,0,0,14.346453775850511,0.548681819773214
1,credit_card,0.1461,861.88,11.69524702,20.52,707,5580.0,78468,84.3,2,0,0,11.602543257017416,0.6539000011535993
0,all_other,0.145,68.85,11.12726298,24.16,662,5370.0,10498,98.92299999999996,1,0,0,82.30452640672885,0.154382353583136
1,all_other,0.0894,524.23,11.58896015,3.16,802,9870.0,4588,6.7,0,0,0,17.152140578488485,0.0425208526943251
1,debt_consolidation,0.1385,255.78,10.96127785,14.33,682,4050.0,4955,88.5,1,0,0,18.766127202740183,0.0860243052702974
1,all_other,0.1166,231.37,10.69194491,20.54,702,2339.958333,8507,56.7,0,1,0,15.847632173712553,0.1933409096516747
1,all_other,0.0932,191.69,11.08214255,9.73,762,5858.0,717,2.7,1,0,0,28.25742956202928,0.0110307692183902
1,all_other,0.1496,817.63,11.69524702,8.51,707,5226.041667,255,0.8,0,1,0,12.230470973861246,0.0021250000037488
1,all_other,0.1287,242.16,11.00209984,14.34,687,1860.0,1068,10.9,0,0,0,20.647505756437106,0.0178000000214354
0,all_other,0.1411,171.15,10.12679109,5.62,682,2250.0,4974,24.6,5,0,0,12.174505781333725,0.1989281717017746
1,all_other,0.1316,405.25,11.2771525,17.96,702,3240.041667,754,9.5,1,2,0,16.244293690473928,0.0095447870516346
1,debt_consolidation,0.1091,505.16,11.69524702,16.97,697,9659.0,57196,44.5,3,0,0,19.79570825551938,0.4766333341742018
1,credit_card,0.1426,528.31,11.69524702,7.98,682,7650.0,27205,87.8,0,1,0,18.92828071086705,0.2267083337332883
1,all_other,0.1886,220.33,11.28978191,0.38,667,8370.0,234,3.3,2,1,0,30.25764372665189,0.0029250000106938
1,home_improvement,0.1126,236.62,11.53272809,0.61,717,5699.958333,4452,45.4,0,0,1,35.92257620123209,0.0436470589224514
1,credit_card,0.1426,638.09,11.50992096,17.26,682,4230.041667,19780,48.8,0,0,0,13.020629326556868,0.1983951847531554
1,debt_consolidation,0.1134,493.5,10.96335901,8.61,697,5129.0,14453,45.5,1,0,0,9.746707165369088,0.250398476121578
0,debt_consolidation,0.1375,166.88,10.68051622,3.01,647,1260.0,1893,90.1,2,0,1,21.722195653144095,0.0435172412520997
1,major_purchase,0.0894,158.86,10.54534144,18.54,727,4020.0,13862,74.5,0,0,0,19.933694263857124,0.3647894732130934
1,all_other,0.0976,385.86,11.45952469,8.65,727,4650.0,19073,28.6,3,1,0,20.47374699082416,0.2011919827688912
1,home_improvement,0.1392,512.06,11.53329656,13.1,682,11550.0,8785,37.4,1,0,0,16.6090562617798,0.0860785042171791
1,all_other,0.0894,222.41,10.46310334,10.49,757,2820.958333,15269,76.7,0,0,0,13.11391873248195,0.4362571430628602
1,all_other,0.16,140.63,9.775654181,1.7,677,1350.0,301,8.9,0,0,0,10.429258811264855,0.0171022727277215
0,debt_consolidation,0.1482,248.96,10.89673933,9.67,647,4170.0,6572,80.1,1,1,0,18.07519288255604,0.1217037031616853
1,educational,0.1126,591.54,11.95632841,7.34,762,3749.958333,70526,14.3,1,0,0,21.94836072273969,0.4526700909537052
1,all_other,0.0859,195.99,11.00209984,19.1,742,5429.958333,9367,36.7,0,0,0,25.51150565834384,0.1561166668546683
1,all_other,0.1172,231.57,12.20607265,15.46,692,6629.0,119420,95.1,0,0,0,71.97247804622256,0.5970999973310671
0,all_other,0.1507,86.75,10.04324949,24.47,667,2491.0,4374,52.7,4,0,0,22.094140141249166,0.190173913977477
1,debt_consolidation,0.1114,262.43,11.73606902,13.61,722,5399.958333,41568,48.6,3,0,0,39.69312466322616,0.332543998764412
0,home_improvement,0.1531,87.04,11.91839057,22.82,667,4110.041667,59509,85.8,5,0,0,143.6121319108466,0.3967266678879473
1,all_other,0.1148,49.46,9.798127037,7.07,737,2220.0,2217,34.1,1,0,0,30.32753740765362,0.1231666666516774
1,debt_consolidation,0.0945,128.04,10.27505111,17.63,722,4320.0,3717,15.1,0,0,1,18.87431013089026,0.1281724136609079
1,small_business,0.1136,822.78,12.1281111,11.07,727,4446.0,5567,20.9,0,0,0,18.73728895217176,0.0300918920140788
0,all_other,0.1122,118.24,10.81977828,2.86,667,181.0,736,51.3,2,0,0,35.23906163980451,0.0147200000649193
0,all_other,0.1565,139.95,10.63585545,9.95,727,3480.041667,2822,28.2,9,0,0,24.770751551760643,0.0678365382071077
1,debt_consolidation,0.1392,177.52,10.46310334,8.09,677,3720.0,6194,53.4,0,0,0,16.430073598982144,0.1769714286548795
1,debt_consolidation,0.1632,141.26,11.48246626,20.89,667,5669.958333,34008,98.3,0,0,0,57.22308759492227,0.3505979372627581
1,credit_card,0.0832,94.46,11.31447453,8.34,737,8100.0,5688,69.3,0,0,0,72.34102645546264,0.0693658533981642
1,small_business,0.1126,65.73,10.51867319,0.91,742,1559.958333,1219,10.3,2,0,0,46.90907239188677,0.0329459459995279
1,debt_consolidation,0.1531,174.08,10.91508846,9.45,732,2643.041667,0,70.9,0,0,0,26.32889082040659,0.0
1,debt_consolidation,0.1287,437.24,10.66895539,14.93,717,4410.0,49,3.3,2,0,0,8.195346529546121,0.001139534889049
1,credit_card,0.0859,324.01,11.08214255,7.09,782,4950.041667,613,4.0,1,0,0,16.717591039614184,0.0094307692201857
1,all_other,0.1218,239.76,11.61728548,22.39,707,8969.958333,37591,77.2,0,0,0,38.58024690221946,0.3386576577573827
1,credit_card,0.0983,241.41,11.47210347,2.69,712,4709.0,1944,47.4,0,0,1,33.13864378609095,0.0202500000091119
1,credit_card,0.1126,87.09,10.77895629,20.8,702,12930.0095841,8129,63.0,1,0,0,45.929498225282906,0.1693541666480424
1,debt_consolidation,0.1025,453.39,11.04292184,15.27,722,4500.041667,6485,37.5,2,0,0,11.48753469551953,0.1037599995563733
1,home_improvement,0.0894,301.83,11.35627165,6.27,747,3449.958333,6382,9.4,0,0,0,23.606003263129686,0.0746432752214082
1,debt_consolidation,0.0976,200.17,9.92329018,18.35,742,2879.0,9121,55.4,1,0,0,8.492781137458548,0.4471078430622782
1,credit_card,0.0938,431.69,11.51292546,10.6,752,6964.041667,18640,44.9,0,0,0,19.30397575092025,0.1864000009264506
1,all_other,0.1496,415.74,11.33857208,15.06,677,6990.0,28577,94.6,0,0,0,16.83744651758755,0.3402023802125939
1,small_business,0.1411,367.97,10.3072846,14.98,672,3389.958333,26333,77.2,0,0,0,6.782708711278385,0.8792320565380141
1,debt_consolidation,0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,11.827394751461652,0.2162368418259983
1,debt_consolidation,0.1426,384.23,11.19908503,5.83,677,3990.0,9956,63.0,0,0,0,15.84631606828959,0.1362649173202548
0,home_improvement,0.0976,188.91,10.59663473,17.43,727,4559.958333,33,0.1,4,0,1,17.64508667097077,0.0008250000025542
0,educational,0.1189,49.75,10.26548829,16.29,692,3809.958333,5906,44.4,4,0,0,48.1139028846089,0.205612031592174
1,debt_consolidation,0.1083,293.93,10.23995979,12.3,742,4500.041667,11679,51.2,2,0,0,7.938398037966653,0.4171071425056636
0,all_other,0.1241,250.58,11.51292546,15.88,692,4649.958333,24868,60.7,5,0,0,33.256178832767034,0.2486800012359964
0,major_purchase,0.138,109.06,10.86856845,17.44,652,3930.0,5070,64.2,1,3,0,40.11553279125019,0.0965714284342696
1,all_other,0.0859,252.89,11.2708539,8.09,772,4761.0,358,8.1,0,0,0,25.867636687893224,0.0045605095713355
0,all_other,0.1166,66.11,10.51867319,17.29,672,3389.041667,42969,83.1,4,0,0,46.63943924245527,1.161324326213058
1,home_improvement,0.1189,165.82,10.9329641,2.23,747,2280.0,3200,43.2,4,0,0,28.138945778220307,0.0571510217099229
1,debt_consolidation,0.1218,166.5,11.1844214,24.73,692,5160.0,22457,81.7,0,0,0,36.03603610817324,0.3119027771534085
1,home_improvement,0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,60.07552367955255,0.0863809521447441
0,educational,0.1704,120.41,10.1266311,22.75,677,1770.0,5521,54.7,8,0,0,17.30199589163523,0.2208400008503084
1,debt_consolidation,0.1284,504.27,10.30895266,12.92,717,10440.0,20105,33.4,3,0,0,4.957661566996385,0.6701666670984505
0,educational,0.1482,276.62,11.40756495,15.95,652,720.0,4682,72.0,0,1,0,27.113007031873977,0.0520222221864518
0,credit_card,0.0945,192.06,11.08214255,0.92,712,3240.0,318,5.2,5,0,0,28.20299215216803,0.0048923076868174
0,all_other,0.1197,664.0,11.40769827,18.96,707,2549.958333,17212,39.7,7,0,0,11.296686704539098,0.1912189493031646
1,debt_consolidation,0.1154,527.93,10.70099475,12.16,682,2130.0,34023,57.7,1,2,0,7.008504926495613,0.766283782573298
1,debt_consolidation,0.1114,423.17,11.00209984,6.24,742,3990.0,12419,34.8,0,0,0,11.81558237582723,0.2069833335825905
1,all_other,0.1218,799.2,11.8493977,24.2,757,3815.041667,298,1.0,1,0,0,14.59793124136619,0.0021285714319589
1,major_purchase,0.0859,316.11,11.71180911,2.85,792,5639.958333,16,0.0,3,0,0,32.162854700445564,0.0001311432412134
1,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,26.178010474083035,0.185416666646276
1,all_other,0.1148,329.69,10.49127422,0.5,777,2460.0,523,7.0,0,0,0,9.099457089038967,0.0145277777405612
1,debt_consolidation,0.16,527.36,11.47210347,11.13,662,4080.0,14337,56.4,2,2,0,15.169902905795317,0.1493437500672006
1,debt_consolidation,0.1114,262.43,12.07254125,15.13,722,9630.0,38107,69.9,0,0,0,55.570374160573344,0.2177542863470035
0,all_other,0.1442,68.77,10.27505111,1.61,697,1110.0,1806,34.7,6,0,0,35.14129226638344,0.0622758620047349
0,all_other,0.1496,97.01,9.708931458,16.18,677,2131.958333,807,23.1,4,1,0,14.14287186783532,0.0490160349890416
1,major_purchase,0.1083,483.35,10.81977828,5.52,722,2581.041667,3943,12.2,2,0,0,8.620392362243685,0.0788600003477949
1,debt_consolidation,0.1531,870.39,11.00209984,22.38,697,4289.958333,42430,81.8,0,0,0,5.744551286180688,0.7071666675182637
1,all_other,0.1148,158.25,11.50690739,23.76,742,6240.0,57542,24.2,0,0,0,52.34333846083217,0.5788933616919448
0,debt_consolidation,0.1091,114.44,9.61580548,11.52,682,990.0,3570,72.4,0,0,0,10.92275428079838,0.2380000000200745
0,debt_consolidation,0.1576,63.95,9.903687533,25.07,667,1319.958333,5411,35.6,3,0,0,26.06724004329677,0.2704959006950819
0,debt_consolidation,0.1426,343.06,11.56171563,15.92,687,5369.958333,28282,85.4,5,0,0,25.505742457669133,0.2693523807206464
1,all_other,0.0751,124.44,10.18111929,16.5,737,2763.041667,3053,13.5,0,0,0,17.679202843975435,0.1156439392938388
1,debt_consolidation,0.1385,511.56,11.81303006,19.29,687,12930.0095841,24341,87.2,1,0,1,21.99155529951254,0.1803037032386221
1,debt_consolidation,0.0894,413.03,11.40756495,8.77,747,4589.958333,13298,54.3,2,0,0,18.158487289438973,0.1477555554539592
1,educational,0.1426,171.53,11.51292546,12.18,667,2670.041667,28370,40.3,2,0,0,48.58236630277364,0.2837000014100538
1,major_purchase,0.1114,164.02,11.05089001,13.75,722,6030.041667,8851,21.7,0,0,0,32.008291819828266,0.1404920628421008
1,debt_consolidation,0.1197,278.88,10.84778248,20.96,697,4619.041667,14129,84.1,0,0,0,15.365031542193092,0.2747763518394419
0,debt_consolidation,0.1507,41.64,10.59182318,18.27,652,3342.0,9408,93.1,3,0,0,79.66698718239063,0.2363344042227187
1,debt_consolidation,0.1253,435.07,11.08220409,17.11,712,5010.0,13407,44.8,0,0,0,12.450870031649073,0.2062488452855697
1,all_other,0.0963,481.42,11.66992921,4.24,797,4560.041667,5491,10.6,0,0,0,20.252586022903152,0.0469316241090204
1,debt_consolidation,0.1114,377.25,11.88448902,3.32,757,4200.0,11484,52.0,0,0,0,32.03004192547092,0.0792000001110947
1,debt_consolidation,0.1496,415.74,10.59778407,19.78,687,1170.0,3147,73.2,0,0,0,8.027052145128359,0.0785846278630479
1,educational,0.1442,182.23,10.81985828,15.24,672,2760.041667,2401,57.2,0,0,0,22.86670688117236,0.0480161587654247
1,debt_consolidation,0.1148,560.47,11.47210347,23.18,742,5280.0,11265,24.3,0,0,0,14.27373453779902,0.1173437500528015
1,small_business,0.1632,346.08,10.81977828,12.41,677,2850.0,13840,80.9,2,0,0,12.039605433109353,0.2768000012207665
1,debt_consolidation,0.1095,490.71,11.35040654,5.73,777,9240.958333,1842,2.3,0,0,0,14.43486655133063,0.0216705881371795
1,debt_consolidation,0.1025,442.06,10.73116563,13.98,727,4813.0,22837,79.3,0,0,0,8.62628002619999,0.4990603127158629
1,all_other,0.08,37.61,10.81977828,4.82,737,2490.0,1312,9.0,2,0,0,110.7861379497603,0.0262400001157258
1,debt_consolidation,0.0894,305.01,10.87804719,18.41,742,4050.041667,9571,31.1,3,1,0,14.48039951304446,0.1805849061180262
1,small_business,0.1158,495.21,11.1844214,13.27,727,4050.0,23236,42.4,2,0,0,12.116071993721542,0.3227222215761945
0,major_purchase,0.1039,113.58,11.15625052,12.86,692,3839.958333,6469,8.7,15,0,0,51.35880724877862,0.0924142858096106
0,debt_consolidation,0.1505,503.03,10.07693653,5.75,697,2820.0,3695,46.2,6,0,1,3.940785503240293,0.1553304188268817
1,major_purchase,0.1191,185.76,10.14643373,2.68,677,1740.0,4885,35.4,2,0,0,11.439491804283218,0.1915686276706171
1,debt_consolidation,0.1183,198.81,10.82972862,7.96,702,3149.958333,16721,74.6,3,0,0,21.16761407004832,0.3311089093227758
1,educational,0.0963,160.48,11.60823564,11.81,732,5309.958333,23658,46.8,2,0,0,57.12030547669448,0.2150727282996034
1,debt_consolidation,0.0996,677.22,10.89857098,3.77,722,6149.0,16888,39.5,0,0,0,6.6569947702485,0.3121684320660166
1,major_purchase,0.1103,183.42,10.81977828,0.6,682,1303.0,424,8.0,2,1,0,22.71653390192174,0.0084800000373992
1,all_other,0.1304,94.4,11.1124479,11.62,667,4350.0,6219,57.1,3,0,0,59.14548032221225,0.092820895371378
1,educational,0.1347,508.84,11.05089001,12.93,712,6553.0,18231,97.0,3,0,0,10.317585143243914,0.2893809510421806
1,debt_consolidation,0.1183,795.22,11.0744205,19.11,747,4170.041667,3567,7.4,2,0,0,6.759135817807317,0.0553023257353494
1,major_purchase,0.1126,131.46,10.91508846,2.62,742,1537.958333,4109,23.2,0,0,0,34.864851011839185,0.0747090912239604
0,debt_consolidation,0.1322,475.75,11.55760242,23.71,692,5910.0,156752,79.9,0,0,0,18.316517786734863,1.4990293484047774
1,debt_consolidation,0.1136,329.12,10.93761465,9.73,727,5880.0,3010,73.4,1,0,0,14.243285095796177,0.0535082574432165
1,all_other,0.1114,328.04,11.11575585,9.64,757,4410.0,61034,37.6,5,0,0,17.076677574575196,0.9079468066583648
1,debt_consolidation,0.0932,319.47,11.69524702,5.93,747,3150.041667,5761,36.2,1,0,0,31.301843623370484,0.0480083334180288
1,debt_consolidation,0.0963,385.14,10.46310334,15.94,767,7139.958333,12002,29.4,1,0,0,7.573003752638808,0.3429142858759871
1,debt_consolidation,0.1178,551.28,11.22524339,11.47,707,3630.0,17565,53.9,0,0,0,11.337251458895116,0.2342000005898205
1,debt_consolidation,0.1253,334.67,10.73639668,12.83,702,1709.958333,7882,29.0,0,0,0,11.454069234450689,0.1713478253109619
0,all_other,0.1059,78.11,10.03240833,5.7,672,3150.041667,3613,98.92299999999996,1,1,0,24.273460441233844,0.1587992268549805
1,debt_consolidation,0.1158,429.18,10.63585545,17.37,717,3630.0,14391,34.4,2,0,0,8.077418984269775,0.3459374987025113
1,all_other,0.1496,124.73,10.08580911,4.75,662,2310.041667,2188,91.2,0,1,0,16.03463482193405,0.0911666666055925
1,small_business,0.1663,425.64,11.47210347,15.46,672,5219.958333,24249,97.0,1,1,0,18.79522600413546,0.2525937501136603
0,all_other,0.1461,110.33,10.24131601,21.19,677,3239.958333,1813,34.2,6,0,0,21.17737691918884,0.0646622442219964
1,all_other,0.1442,120.34,10.22441096,14.67,672,5249.958333,10455,95.3,3,1,0,19.090355128505173,0.3792440506063702
1,all_other,0.1221,399.78,10.49127422,20.33,677,3090.0,24029,70.3,1,0,0,7.504127289222215,0.6674722205123237
1,debt_consolidation,0.1008,242.29,10.81977828,2.93,707,1740.0,8453,77.6,3,0,0,17.197022775560217,0.1690600007456025
1,debt_consolidation,0.1565,279.89,10.26081229,6.17,722,2340.041667,4479,98.92299999999996,0,0,0,8.512272718420736,0.1566631682064345
1,debt_consolidation,0.0963,577.7,10.55174196,4.05,772,12930.0095841,8259,42.8,2,0,0,5.51670414851582,0.2159554448993798
0,all_other,0.1728,153.02,11.00209984,23.28,642,9450.0,18641,70.6,2,1,1,32.675467219832754,0.3106833337074701
1,home_improvement,0.1148,98.91,11.40756495,7.96,707,4949.958333,7562,47.0,2,0,0,75.82650899966615,0.0840222221644487
1,debt_consolidation,0.1426,111.5,9.92329018,22.41,667,3450.041667,7986,81.5,1,0,1,15.246636773857198,0.3914705881696473
0,all_other,0.1663,532.05,11.64395373,21.95,672,5250.041667,107611,89.1,6,0,0,17.855464758804604,0.9439561378745336
1,small_business,0.1379,272.61,11.00209984,10.54,682,7049.958333,12927,33.1,0,0,0,18.341220035871057,0.2154500002594531
1,major_purchase,0.1218,599.4,11.08214255,13.9,717,3780.041667,6683,55.7,0,0,0,9.0368146025115,0.1028153845000025
1,all_other,0.0768,187.15,11.42081018,1.29,777,4200.041667,5921,10.5,0,0,0,40.60913721573918,0.0649232453583947
1,major_purchase,0.1287,168.17,10.49127422,8.7,692,2672.041667,4434,31.0,3,1,0,17.839091441310917,0.1231666663511441
1,small_business,0.167,170.41,11.03488966,23.86,677,4590.041667,3024,24.4,3,0,0,30.31903436335494,0.0487741937448119
1,credit_card,0.1128,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,27.34481817527801,0.1509583332322037
1,major_purchase,0.0859,158.06,11.15625052,2.35,747,8160.041667,71,0.3,1,0,0,36.90581631858962,0.0010142857153319
1,all_other,0.0894,63.55,11.22524339,7.18,752,1739.958333,0,0.0,4,0,0,98.34775742344138,0.0
1,debt_consolidation,0.1322,243.37,10.59663473,22.77,692,1751.0,9325,63.9,1,0,0,13.696566228430326,0.2331250007217721
0,home_improvement,0.1461,206.86,10.91508846,18.98,717,5254.0,2725,38.9,7,0,1,22.156692033338388,0.0495454547542692
1,debt_consolidation,0.0863,132.84,11.6421978,2.09,737,6390.0,11730,47.5,0,0,0,71.38913976918157,0.1030755712470152
1,debt_consolidation,0.1218,666.0,11.57332418,13.84,732,9373.958333,22233,76.7,1,0,0,13.291541555916863,0.209299041439517
1,all_other,0.1039,584.12,11.28978191,0.86,717,2092.041667,5506,52.4,1,0,0,11.413179898468142,0.0688250002516254
1,debt_consolidation,0.1459,689.3,11.58058411,16.63,687,4170.041667,9431,87.3,2,0,0,12.935828573853598,0.0881401872194464
1,all_other,0.1287,807.2,12.10342002,15.35,722,2940.0,89832,43.6,1,0,0,18.633143454665056,0.4977170770618178
0,major_purchase,0.1186,232.04,11.1844214,9.18,667,4110.041667,0,0.0,18,0,0,25.85761080852803,0.0
1,credit_card,0.1103,108.09,11.15625052,1.37,677,2339.958333,670,60.9,0,3,0,53.96737281262166,0.0095714285813014
1,debt_consolidation,0.1537,209.08,11.38531934,13.24,662,5489.958333,24214,68.0,0,0,0,35.08226514885271,0.2750965690620324
0,credit_card,0.1759,269.61,10.89673933,26.2423,672,3720.0,23618,62.3,6,1,0,16.690775639038435,0.4373703684225023
1,small_business,0.1774,164.8,9.305650552,8.84,692,1349.958333,0,0.0,1,0,0,5.56229773584871,0.0
1,debt_consolidation,0.0945,230.47,10.71441777,0.8,717,2730.041667,3332,30.6,0,0,0,16.271098210952793,0.0740444443520707
1,all_other,0.0894,381.26,10.37349118,18.56,757,4739.958333,16588,38.3,1,0,0,6.994352048247996,0.5183750009236734
1,debt_consolidation,0.1726,536.77,12.10071213,9.49,672,2520.0,12108,57.1,0,0,0,27.94492986179329,0.0672666666580799
1,debt_consolidation,0.1292,504.84,10.71441777,6.08,677,3240.0,5071,78.0,1,1,0,7.428096039692358,0.1126888887483045
0,all_other,0.1324,104.81,10.71441777,12.0,657,8940.0,2829,98.92299999999996,0,0,0,35.77902876326963,0.0628666665882377
1,debt_consolidation,0.16,421.89,10.23995979,12.13,717,1890.0,12593,33.3,1,0,0,5.530667556233943,0.449749999621014
1,home_improvement,0.1253,100.4,10.57131693,10.55,717,1141.041667,2255,21.3,0,0,0,32.37051808652095,0.0578205125378736
1,debt_consolidation,0.1189,829.1,11.1844214,5.47,742,7200.0,8546,17.4,0,0,0,7.236762769280959,0.118694444206841
1,debt_consolidation,0.1357,339.69,10.74903388,21.17,702,4229.958333,9114,57.0,0,0,0,11.428312089792511,0.1956423741321789
1,debt_consolidation,0.1253,200.8,11.15619338,17.28,687,4800.0,33711,81.6,2,0,0,29.04880488133776,0.4816132333764097
1,debt_consolidation,0.1253,411.64,10.34817337,22.12,702,2280.0,14537,77.3,0,0,0,6.3161985961673,0.4659294889488889
0,small_business,0.1253,240.96,10.81977828,0.6,717,5010.0,1306,14.4,5,0,0,17.291943261497696,0.0261200001151966
1,debt_consolidation,0.1505,138.77,10.94199592,12.7,682,3750.041667,3864,98.92299999999996,0,0,1,33.92904335825402,0.0683893803350058
0,all_other,0.1183,165.67,9.903487553,16.74,717,4350.0,13218,40.3,4,0,0,10.06015976000354,0.6608999996934272
1,all_other,0.0932,127.79,10.91508846,12.0,752,2856.0,1112,2.7,1,0,0,35.86613439249064,0.0202181819033935
0,all_other,0.128,100.8,11.22524339,3.42,647,3330.0,296,74.0,3,0,1,62.00396809781448,0.0039466666766061
0,all_other,0.1141,395.2,10.67821472,14.9,692,720.0,20,0.4,2,0,0,9.151484479621976,0.0004608294931283
1,educational,0.1357,849.22,11.36789969,3.27,722,5610.0,5482,57.7,0,0,0,8.488181286692743,0.0633757227284078
1,debt_consolidation,0.1379,170.38,10.4487146,7.41,697,12390.0,693,23.1,1,0,0,16.87404619860946,0.0200869565823907
1,small_business,0.1126,394.36,11.22524339,13.01,722,2971.0,12649,67.3,0,0,0,15.8484632930817,0.168653333758078
0,debt_consolidation,0.1531,208.9,10.71441777,21.95,677,4770.0,11760,95.6,4,0,0,17.951172832351794,0.2613333330073085
1,home_improvement,0.1221,333.15,11.1124479,11.77,742,5129.958333,220,4.0,1,0,0,16.759217596928824,0.0032835820842101
1,debt_consolidation,0.1287,269.07,11.82041016,16.59,687,4140.041667,43312,79.9,0,0,0,42.12038978652589,0.3184705897378986
1,all_other,0.1287,50.45,10.4744671,22.71,702,6119.958333,705,70.5,1,1,0,58.47373642399397,0.0199152542197998
1,debt_consolidation,0.0932,235.61,10.71441777,14.24,737,2282.041667,14429,28.2,0,0,0,15.91613261185132,0.3206444440444264
1,all_other,0.0774,93.66,11.62621844,15.26,737,10680.0,32380,64.2,2,0,0,99.64766221827338,0.2891174671377041
1,all_other,0.08,47.01,11.05089001,16.9,732,2550.0,5848,44.6,1,0,0,111.67836682170248,0.0928253963959559
1,debt_consolidation,0.1148,494.53,10.62132735,24.97,737,4140.041667,14630,60.5,3,0,0,6.908916913846776,0.3568292667534803
1,debt_consolidation,0.1704,713.49,11.99535161,14.04,677,4440.0,70627,91.8,2,0,0,18.92107800123893,0.4359691376398702
1,debt_consolidation,0.1531,389.94,10.84544603,3.16,722,4319.958333,4138,98.5,0,0,0,10.963225098850767,0.080662768124666
0,credit_card,0.0932,319.47,11.00209984,19.58,757,10950.0,164974,24.6,0,0,0,15.650921820448897,2.7495666699778
1,major_purchase,0.1189,530.63,11.26446411,5.23,742,3600.0,16578,44.8,0,0,0,12.249590162888955,0.2125384606185373
0,debt_consolidation,0.1778,870.39,11.28978191,12.99,672,5610.041667,35251,83.5,6,1,0,7.659401696128415,0.4406375016109787
1,debt_consolidation,0.1253,87.02,9.680344001,19.2,697,1949.958333,7155,38.3,1,0,0,15.32214816177249,0.4471875000992391
1,debt_consolidation,0.1347,254.42,10.77687078,13.23,677,3179.958333,8815,51.0,1,0,0,15.68928013952898,0.1840292281829279
1,debt_consolidation,0.1533,208.97,10.34174248,11.26,667,1560.041667,5446,70.7,0,0,0,12.362221009600358,0.1756774199639619
1,home_improvement,0.1166,165.27,11.15051985,3.53,677,3120.0,669,15.6,0,0,0,35.09408859036387,0.0096120689301689
1,credit_card,0.1392,573.5,12.32385568,24.06,702,6869.958333,109027,90.2,3,0,0,32.69398426809423,0.4845644450194081
1,all_other,0.1025,712.47,11.23445167,15.46,762,5580.041667,17346,18.6,0,0,0,8.85345000579602,0.2291600849464563
1,major_purchase,0.0932,111.82,10.79409118,8.94,767,2069.958333,280,2.1,0,0,0,36.31729574545589,0.0057457112224575
1,debt_consolidation,0.1103,245.65,11.65268741,7.55,687,4949.958333,34753,95.2,0,0,0,39.0121447538098,0.3021999991977758
1,home_improvement,0.1411,164.3,11.39643659,10.64,662,5940.041667,17965,79.5,1,0,0,45.14303097195589,0.201844861212852
1,debt_consolidation,0.0894,462.28,11.29488139,16.15,767,5130.0,23088,50.1,2,0,0,14.495003040053204,0.2871320372289937
1,all_other,0.1272,590.65,11.08214255,12.14,687,8880.041667,18734,62.0,2,0,1,9.17068767077862,0.2882153842919417
1,credit_card,0.1284,285.76,11.77528973,10.62,682,3210.0,12417,77.1,0,0,0,37.910600991827806,0.0955153845616781
1,credit_card,0.1357,713.34,11.87756858,13.95,707,6270.041667,25547,32.1,0,0,0,16.822272713295696,0.1774097219664218
1,small_business,0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,18.188816131519715,0.0047098975900335
0,credit_card,0.1343,169.51,11.49272276,12.53,647,2849.958333,9568,97.1,1,0,3,48.17808203549175,0.0976326528320523
0,debt_consolidation,0.1183,497.01,12.1547583,16.26,767,6695.0,273853,37.5,5,0,0,31.85650193574249,1.441361920943371
1,home_improvement,0.08,313.37,10.81985828,1.03,807,3390.958333,2161,13.2,0,0,0,13.297380077722943,0.0432165427288974
1,debt_consolidation,0.1411,246.45,10.46321762,6.99,677,2640.0,10606,62.0,0,0,0,11.836072229678477,0.3029939434449944
1,educational,0.16,225.01,10.30895266,5.76,667,1290.041667,395,1.7,2,1,0,11.11061729873902,0.0131666666751498
0,all_other,0.0996,257.99,10.1266311,0.48,702,599.9583333,316,19.2,1,0,0,8.07524836354819,0.0126400000486682
0,credit_card,0.1355,220.74,11.3083583,10.95,657,4620.0,4037,21.1,0,0,0,30.767720720772644,0.0495337422930955
1,major_purchase,0.0714,123.76,10.59663473,18.33,797,6210.0,982,1.8,0,0,0,26.933850379873046,0.0245500000760086
