credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,default,income_installment_ratio,debt_to_credit_ratio
0,all_other,0.0996,51.6,9.798127037,10.33,682,2910.0,6646,98.92299999999996,1,0,0,1,29.069767445398217,0.36922222217728834
0,all_other,0.1059,130.18,11.05089001,17.89,682,5279.041667,21154,96.2,8,0,1,0,40.32877572813207,0.33577777622435895
0,credit_card,0.0838,189.08,10.81977828,4.51,727,600.0,669,7.0,0,0,0,0,22.036527651208402,0.013380000059009595
0,small_business,0.1059,650.9,11.53272809,2.55,707,1590.041667,8702,51.7,11,0,0,0,13.058841574336363,0.08531372568355172
0,all_other,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,1,0,0,0,16.476364594664652,0.008662500031670258
0,debt_consolidation,0.1059,325.45,10.83958091,0.54,687,397.0416667,704,44.0,4,0,0,0,13.058841581648597,0.013803921592183323
0,all_other,0.1438,294.66,10.91508846,12.87,642,3242.0,4776,27.9,13,0,0,0,15.554650492148166,0.08683636400234489
0,all_other,0.1375,340.57,11.74878779,1.95,657,5100.0,6298,86.3,2,3,0,0,30.977478972890008,0.049747235321987035
0,major_purchase,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,20,0,0,1,17.85160929418249,0.222566038299889
0,all_other,0.1375,170.29,10.46310334,1.37,642,212.0416667,1545,61.8,6,0,0,0,17.127644989672387,0.044142857163672736
0,debt_consolidation,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,0,0,25.906735745139144,0.40461538471153297
0,major_purchase,0.1186,232.04,11.1844214,9.18,667,4110.041667,0,0.0,18,0,0,0,25.85761080852803,0.0
0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1,20.927507082047537,0.9203571443218365
0,debt_consolidation,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0.0,2,0,0,1,58.39172521806359,0.0
0,debt_consolidation,0.1059,162.73,11.1519556,13.31,687,7950.0,5521,55.8,5,0,1,1,35.693070437033526,0.07921090361619942
0,debt_consolidation,0.1659,531.74,10.61643736,20.53,652,2880.0,1728,57.6,8,0,0,0,6.394102378354726,0.042352941193083624
0,small_business,0.0964,770.37,11.09741002,0.0,742,1620.041667,0,0.0,9,0,0,0,7.1394265021391075,0.0
0,small_business,0.128,503.97,11.00209984,22.44,687,4859.041667,23,1.3,5,2,0,1,9.921225457822507,0.00038333333379495795
0,debt_consolidation,0.1059,325.45,10.1266311,10.22,687,2729.041667,6552,95.0,4,0,0,0,6.4013929184569,0.2620800010090963
0,debt_consolidation,0.1343,142.39,10.30895266,13.16,647,3660.0,2153,86.1,3,0,0,0,17.557412728346563,0.07176666671290544
0,major_purchase,0.087,158.31,10.20359214,0.93,717,300.0,157,5.4,1,0,0,0,14.212620736406103,0.005814814843810194
0,home_improvement,0.1249,80.28,10.63055295,20.56,662,2070.0,18749,83.0,5,0,0,1,42.95382821190966,0.45309328236744706
0,debt_consolidation,0.1438,359.95,10.82774645,6.69,647,12150.04167,10155,35.0,1,2,0,0,11.668287214752787,0.20148809605602822
0,debt_consolidation,0.1501,866.76,12.1281111,24.59,697,6510.0,245886,84.5,7,0,0,1,17.78654599204841,1.3291135189103285
0,small_business,0.1565,349.85,11.1844214,26.242299999999997,692,4470.041667,60134,53.0,5,0,1,1,17.150207266002123,0.8351944427725461
0,debt_consolidation,0.1312,438.78,11.65442503,10.33,662,660.0,0,0.0,4,0,0,0,21.878845951178945,0.0
0,all_other,0.147,138.08,10.22557105,22.61,642,1320.041667,3395,97.0,0,0,0,0,16.657010400332727,0.12300724658656874
0,small_business,0.1028,155.52,10.30895266,8.96,682,719.0,6893,15.4,27,0,0,0,16.075102870301354,0.22976666681470376
0,all_other,0.0743,93.23,9.574983486,0.0,757,300.0,0,0.0,0,0,0,1,12.871393333938544,0.0
0,all_other,0.1091,163.49,12.48370438,8.3,677,7080.041667,2053,2.6,25,0,0,1,134.5648049004468,0.007776515168067094
0,debt_consolidation,0.1059,781.08,12.01370075,18.76,732,8310.0,81617,32.7,4,1,0,0,17.603830542790277,0.49464848627441677
0,debt_consolidation,0.128,302.38,9.929788627,26.242299999999997,742,3960.0,17741,68.2,0,0,0,0,5.658718610389179,0.8640237665811372
0,small_business,0.1628,352.96,10.1266311,5.09,652,3659.0,14594,97.9,0,0,0,1,5.902462957025721,0.5837600022476727
0,home_improvement,0.147,276.15,10.83565163,19.13,647,240.0416667,289,28.9,15,0,0,1,15.329832765652135,0.005688976398242911
0,debt_consolidation,0.1722,286.1,10.49127422,23.47,657,4757.0,10130,45.6,2,1,0,0,10.485844137313025,0.28138888816804025
0,debt_consolidation,0.1375,102.17,10.59663473,16.71,642,1799.0,9135,76.8,28,0,0,0,32.62536285615238,0.2283750007070658
0,debt_consolidation,0.1407,400.28,10.55205569,11.26,652,990.0,8963,98.92299999999996,2,0,0,0,7.964424904972613,0.23429004593512462
0,debt_consolidation,0.1596,505.98,11.26446411,13.78,652,3990.0,9942,87.2,2,2,0,0,12.846357619142585,0.1274615379098503
0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180.0,0,0.0,2,0,0,1,105.5806941046978,0.0
0,debt_consolidation,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,5,0,0,1,19.716290248282338,0.24516883137374823
0,debt_consolidation,0.1091,408.71,10.49127422,12.27,692,1770.0,12415,53.3,4,0,0,1,7.340167863975085,0.34486111022766236
0,debt_consolidation,0.1533,313.45,10.59663473,21.9,652,6180.0,13025,28.4,3,0,0,0,10.634338245375941,0.32562500100815894
0,debt_consolidation,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,3,0,0,1,7.791195955322106,0.33212121183373056
0,small_business,0.1375,851.41,12.4845739456,22.68,732,8490.041667,407794,20.8,0,0,0,1,25.861968635947846,1.5433316339538334
0,debt_consolidation,0.1249,485.01,10.59663473,0.45,667,810.0416667,336,33.6,1,0,0,0,6.8727105070268415,0.008400000026007017
0,debt_consolidation,0.1438,675.23,11.31447453,21.03,672,5160.041667,52316,83.7,11,1,1,0,10.120008528920517,0.6379999976051969
0,all_other,0.1217,99.89,10.21200113,14.85,662,2820.0,0,0.0,31,0,1,0,22.714986381375198,0.0
0,all_other,0.0901,318.05,10.08580911,5.0,722,2009.041667,4698,27.6,4,0,0,0,6.2883194508405404,0.19574999986886377
0,all_other,0.128,167.99,10.77895629,26.242299999999997,712,5580.041667,16513,30.9,6,1,0,1,23.8109411300666,0.34402083329550065
0,debt_consolidation,0.1533,383.1,10.30895266,18.52,647,1110.0,4021,72.3,3,0,0,1,6.525711298327503,0.1340333334196901
0,debt_consolidation,0.1343,339.02,11.40529571,4.78,657,3720.041667,7455,93.2,1,2,0,0,22.072444106498367,0.08302151542405686
0,debt_consolidation,0.1059,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,1,0,0,0,9.218005799057906,0.024745370475097762
0,credit_card,0.1438,97.08,10.59663473,26.242299999999997,692,4709.0,21290,78.0,1,0,0,0,34.33594275868447,0.5322500016478852
0,all_other,0.1407,20.53,10.34817337,20.54,642,2369.041667,14670,79.3,3,0,0,0,126.64393522290828,0.47019230947789786
0,small_business,0.0996,806.22,11.36210258,0.0,727,3150.041667,0,0.0,6,1,0,0,8.889219692901706,0.0
0,debt_consolidation,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,0,1,7.954183901699799,0.025888888885738245
0,all_other,0.1186,198.89,10.51867319,4.54,667,930.0416667,6232,60.5,0,0,0,0,15.502706663576436,0.16843243270636454
0,small_business,0.1122,328.43,10.6454249,0.94,697,390.0,179,17.9,3,0,0,1,10.656760982768724,0.004261904750250606
0,debt_consolidation,0.0996,25.8,8.699514748,0.0,682,480.0416667,0,0.0,1,0,0,0,19.379844957166828,0.0
0,all_other,0.1565,524.77,11.1844214,8.73,652,4229.041667,3193,59.1,3,2,0,1,11.433580448598137,0.04434722213344763
0,home_improvement,0.128,100.8,10.77895629,5.2,647,1200.041667,11587,67.0,11,0,0,0,39.68253968690365,0.24139583330678654
0,debt_consolidation,0.1786,72.17,10.70099475,26.242299999999997,647,4709.0,6076,79.9,6,1,0,0,51.26783990362795,0.13684684663067215
0,debt_consolidation,0.128,503.97,12.4845739456,17.87,672,6989.041667,275925,84.8,0,1,0,0,43.69136797097517,1.0442620075300557
0,debt_consolidation,0.1312,337.52,12.4845739456,20.06,672,6989.041667,275925,84.8,0,1,0,0,65.23802653570857,1.0442620075300557
0,major_purchase,0.1028,518.39,11.28978191,0.62,712,630.0,1539,10.3,1,0,0,0,12.860330334869907,0.01923750007033265
0,all_other,0.1059,78.11,10.03240833,5.7,672,3150.041667,3613,98.92299999999996,1,1,0,0,24.273460441233844,0.15879922685498057
0,all_other,0.128,100.8,11.22524339,3.42,647,3330.0,296,74.0,3,0,1,0,62.00396809781448,0.003946666676606142
0,all_other,0.1091,326.97,10.26813067,2.46,682,2609.041667,1999,98.92299999999996,3,0,0,0,7.340122975509403,0.06940972195319275
0,debt_consolidation,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,0,1,16.49084514011167,0.0636151961390057
0,debt_consolidation,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0,8.257585883132084,0.18467307647313275
0,debt_consolidation,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,9,0,0,1,22.799337792513647,0.02103076920716795
0,all_other,0.1438,46.39,11.00209984,21.34,642,5880.0,25254,53.1,24,0,0,0,107.78184940674302,0.4209000005068638
0,small_business,0.1122,591.18,12.27373129,11.61,692,1470.0,921,14.6,16,0,0,0,30.16565726501046,0.0043037383349891255
0,all_other,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,0,63.71049948494225,0.02940000000247979
0,educational,0.1154,49.5,8.987196821,11.1,662,1049.0,0,0.0,2,0,0,0,13.468013472566014,0.0
0,credit_card,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,7,0,0,0,12.920397384187781,0.35118750128394793
0,educational,0.0933,31.96,9.878169745,0.92,692,360.0,362,25.9,0,0,0,0,50.844806030296056,0.018564102555782856
0,debt_consolidation,0.1312,270.02,10.18111929,11.32,657,1410.0,3919,37.7,15,0,0,0,8.147544633376429,0.14844696956847514
0,credit_card,0.1059,390.54,12.27373129,11.78,692,1470.0,921,14.6,16,0,0,0,45.66326947797634,0.0043037383349891255
0,home_improvement,0.1786,870.39,12.4845739456,17.64,657,4230.041667,44827,80.4,14,0,0,1,25.29801435716444,0.1696516553829838
0,debt_consolidation,0.1438,515.44,10.49127422,26.242299999999997,697,2310.041667,13764,75.2,5,0,0,0,5.820270075440898,0.38233333235389005
0,debt_consolidation,0.147,276.15,10.87426647,18.52,647,3699.0,20383,67.9,2,0,0,0,15.93336955040684,0.38604166654867406
0,educational,0.1375,495.52,11.33857208,19.1,662,6660.041667,26710,98.92299999999996,3,0,0,0,14.126574134690525,0.3179761897847354
0,small_business,0.1754,748.08,11.14186178,14.71,652,5099.0,4668,55.6,2,1,0,1,7.68634367904297,0.06765217415519749
0,all_other,0.1343,27.13,10.16585182,0.0,637,540.0416667,0,0.0,2,0,0,1,79.8623911964182,0.0
0,debt_consolidation,0.1501,277.37,10.91508846,26.242299999999997,697,4079.041667,38057,96.8,3,0,0,0,16.52425754052846,0.6919454574617335
0,all_other,0.1659,106.35,9.392661929,17.1,632,1199.041667,7587,97.3,0,0,0,1,9.40291490578151,0.6322499998546689
0,credit_card,0.1122,472.94,11.40756495,15.0,687,1950.041667,11220,72.4,4,0,0,0,15.858248414507083,0.12466666658094622
0,debt_consolidation,0.1565,349.85,10.18111929,26.242299999999997,692,3450.041667,10565,56.8,2,0,0,0,6.28840932372246,0.4001893935929931
0,all_other,0.1312,202.52,11.55214618,6.95,652,3510.041667,1189,79.3,0,0,0,0,42.794127409290816,0.01143269228623898
0,all_other,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,1,39.14575283825316,0.0672037034420365
0,all_other,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,1,26.51866729036888,0.09619642841610952
0,all_other,0.1407,342.12,10.7381343,25.91,697,3839.041667,14554,52.0,3,0,0,0,11.224131935519916,0.3158420124264685
0,debt_consolidation,0.1628,564.73,10.91871823,7.96,652,3929.0,13614,70.9,3,0,0,0,8.145485434774388,0.24663043534127274
0,all_other,0.1249,83.63,11.46163217,16.19,657,5070.0,16027,64.6,5,0,0,0,94.66299966583522,0.16870526325619561
0,all_other,0.0996,54.02,8.881836305,17.33,687,540.0416667,2469,29.7,1,0,0,1,11.106997408321217,0.34291666666808857
0,small_business,0.1312,810.05,11.00209984,25.08,757,9182.041667,53461,50.8,0,0,0,0,6.1724584827835445,0.8910166677396629
0,all_other,0.0901,254.44,10.77895629,8.3,717,870.0416667,0,0.0,1,0,0,0,15.72079861829857,0.0
0,educational,0.1501,495.79,10.30895266,12.76,657,3270.0,5830,64.1,1,0,0,1,5.04245748883452,0.19433333345854098
0,small_business,0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,4,0,0,1,24.923153659594764,0.05476388877926214
0,debt_consolidation,0.1691,154.9,10.37349118,26.242299999999997,652,3450.041667,2012,98.92299999999996,0,0,0,0,17.215407759296518,0.06287500011203466
0,debt_consolidation,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,0,1,9.832261604976717,0.05476666673261878
0,debt_consolidation,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0,1,9.138418495466153,0.20565104137378212
0,debt_consolidation,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,0,1,11.797554004031841,0.00566666665215007
0,credit_card,0.1122,246.33,10.37098805,6.62,677,452.0416667,0,0.0,0,0,0,0,10.79852229058757,0.0
0,debt_consolidation,0.1722,661.61,10.54534144,9.76,642,3690.0,8731,38.1,0,0,0,0,4.786304122906762,0.22976315759800306
0,small_business,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,5,0,0,1,12.802785829744924,0.08230000036296634
0,small_business,0.087,316.61,10.49127422,0.6,727,570.0416667,596,29.8,0,0,0,0,9.475379829080751,0.016555555513144322
0,debt_consolidation,0.1741,622.13,10.81977828,16.92,647,5490.0,4693,28.8,8,0,1,1,6.697421195394026,0.09386000041394922
0,home_improvement,0.1425,274.4,10.91508846,15.53,652,8699.0,19457,51.1,0,2,0,1,16.70310974495765,0.3537636378546115
0,all_other,0.1709,24.99,9.942708266,26.242299999999997,662,1208.041667,1878,22.6,3,0,0,0,69.36107778598203,0.09028846151041875
0,debt_consolidation,0.1362,81.59,10.77058804,15.53,647,1470.0,1233,35.2,1,0,0,0,48.61706907459171,0.0259033613502239
0,debt_consolidation,0.0838,315.12,10.5865844,5.67,737,2925.0,4545,18.9,4,0,0,0,10.472201095136809,0.11477272695624978
0,all_other,0.0983,160.94,10.71441777,0.67,702,2977.0,339,11.7,6,0,0,0,23.30060895164838,0.007533333323935169
0,major_purchase,0.1078,163.18,10.18111929,13.55,687,4109.041667,40091,33.2,0,0,0,0,13.482044379852328,1.5185984835339976
0,home_improvement,0.1109,688.41,12.30138283,21.28,747,8730.0,270800,25.3,5,0,0,0,26.631416479812202,1.2309090851662834
0,all_other,0.1141,55.17,9.743788174,21.75,687,360.0,5898,42.1,3,0,0,0,25.750709932597644,0.34596433591584425
0,debt_consolidation,0.152,443.24,10.41774727,17.08,657,5280.041667,12951,83.0,1,0,1,0,6.288541929586387,0.3871980399224
0,debt_consolidation,0.1583,286.73,10.51867319,22.25,647,4440.0,276,92.0,6,0,1,0,10.753438176398413,0.007459459471591241
0,educational,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0.0,7,0,0,1,9.850663928402486,0.0
0,all_other,0.1172,35.57,8.9226583,19.2,672,1200.041667,5168,84.1,4,0,0,0,17.570986794974665,0.6890666663389478
0,all_other,0.1362,56.09,11.12726298,5.61,682,1470.0,2324,14.0,18,0,0,1,101.02810916568517,0.03417647073034941
0,credit_card,0.1204,232.64,11.05089001,14.55,672,4290.0,7180,34.4,4,0,0,1,22.56705650055121,0.1139682534409992
0,home_improvement,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21.0,5,0,0,1,22.470991969492175,0.18368181836707284
0,debt_consolidation,0.1393,187.8,10.4341158,19.34,657,2789.041667,3266,46.0,6,0,0,0,15.086971901694122,0.09605882387506001
0,debt_consolidation,0.1362,163.17,11.00209984,21.03,662,6600.0,16140,81.8,13,0,1,0,30.642887748843595,0.26900000032394006
0,debt_consolidation,0.1109,65.57,10.59663473,9.98,672,390.0,0,0.0,0,0,0,0,50.83625626068459,0.0
0,debt_consolidation,0.133,169.2,10.34174248,16.88,657,5129.0,2229,51.8,1,7,0,0,15.267927449031836,0.07190322605576042
0,debt_consolidation,0.133,406.07,11.28978191,8.64,662,991.0416667,15636,73.4,1,0,0,0,16.417530579193762,0.19545000071456878
0,all_other,0.1078,326.35,10.36501788,13.01,702,3629.0,2294,22.9,5,0,0,1,8.102241932169994,0.07229751057359571
0,debt_consolidation,0.133,406.07,10.49127422,12.77,662,2430.041667,8480,19.1,4,2,0,0,7.3878888065733905,0.23555555495212058
0,all_other,0.1457,248.08,11.29476946,26.242299999999997,692,5160.0,18943,55.2,6,0,1,0,27.007417092795507,0.23560945159763166
0,all_other,0.1299,16.85,10.19913779,10.0,652,1890.0,182,60.7,6,0,0,0,132.93768484349718,0.006770833364730269
0,credit_card,0.133,406.07,10.70324447,20.14,677,5100.0,17940,64.5,6,0,0,1,9.132251434919313,0.40314606667165653
0,debt_consolidation,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,0,1,11.664404467367035,0.3606363640000881
0,major_purchase,0.0983,482.82,11.09741002,9.38,732,960.0416667,664,1.6,2,0,0,0,11.391408795105638,0.010060606070752813
0,debt_consolidation,0.1141,148.2,10.30895266,13.88,677,3059.041667,844,46.9,9,0,0,0,16.869095805595595,0.02813333335145945
0,major_purchase,0.0983,193.13,9.729134165,7.07,702,780.0,0,0.0,6,0,0,0,7.249003259214566,0.0
0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050.0,11346,98.92299999999996,6,0,0,1,8.315869997742277,0.162085714452905
0,credit_card,0.1425,82.32,11.00967111,22.93,652,6090.041667,25203,93.0,0,0,0,0,61.200194565386255,0.41688169771146166
0,debt_consolidation,0.1014,355.67,10.6454249,12.94,712,1470.0,45442,25.8,0,0,0,1,9.840582589396721,1.0819523779937879
0,debt_consolidation,0.133,81.22,10.08580911,11.35,652,2460.041667,5016,27.7,5,0,0,0,24.624476746365847,0.20899999985998735
0,all_other,0.133,67.68,9.887358171,23.6,677,1560.041667,480,96.0,5,0,0,0,24.23167849653901,0.02439024389283521
0,educational,0.1141,65.87,8.411832676,4.0,667,330.0,333,37.0,4,0,0,0,5.693031730538874,0.07399999998212245
0,credit_card,0.1236,200.32,11.05089001,14.51,667,2880.0,12508,34.7,5,0,0,1,26.208067213898925,0.19853968162117244
0,debt_consolidation,0.1046,324.84,11.33857208,16.67,722,4458.0,6673,32.6,4,0,0,0,21.549070358397515,0.07944047601772891
0,debt_consolidation,0.1615,450.96,10.89673933,20.2,657,3390.041667,18511,72.6,0,0,0,0,9.97871212533518,0.34279629476962237
0,small_business,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0,1,14.694645247877498,0.11641428589955212
0,small_business,0.1804,682.76,11.69524702,19.33,647,5160.0,5094,71.7,3,1,0,1,14.646435031867965,0.04245000007488957
0,credit_card,0.1299,134.76,11.39611071,6.78,657,7020.041667,0,0.0,0,2,0,0,55.02065398135728,0.0
0,debt_consolidation,0.133,203.04,10.59663473,5.13,657,3179.041667,75,37.5,8,0,0,1,16.41712629537573,0.0018750000058051378
0,all_other,0.1646,106.16,11.00209984,26.242299999999997,672,6480.041667,7846,25.8,4,1,0,0,47.09871885812744,0.13076666682414087
0,all_other,0.1046,68.22,10.43998092,10.04,682,720.0,1856,26.5,0,0,0,0,41.77660497369562,0.054269006013511485
0,small_business,0.1078,815.87,11.36210258,0.75,717,3181.041667,2718,19.3,8,1,0,0,8.784079204789014,0.03160465101221491
0,debt_consolidation,0.1109,458.94,11.3009691,15.63,702,3629.0,42619,2.6,4,0,0,0,14.689647113190432,0.5268108792316729
0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270.0,6970,76.6,4,1,0,1,14.382281066615164,0.1936111106151274
0,debt_consolidation,0.0951,372.44,9.903487553,14.58,737,6900.0,20245,50.1,1,0,0,1,4.474993737084595,1.0122499995304457
0,debt_consolidation,0.1615,233.41,10.39476332,26.242299999999997,687,1471.0,10503,51.7,1,0,0,0,11.67045117182482,0.3213105717417375
0,all_other,0.1141,98.8,9.472704636,10.43,672,959.0416667,474,11.8,0,0,0,0,10.964912275836907,0.03646153847771551
0,small_business,0.1299,505.34,11.40756495,10.24,672,2250.0,4162,68.4,14,0,1,1,14.841492866499742,0.04624444441264689
0,credit_card,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,0,1,0,0,14.130148101579902,0.15757777758119257
0,educational,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,1,0,1,30.612245039581534,0.0372539680816191
0,debt_consolidation,0.1488,207.64,10.62132735,15.75,642,2279.041667,11638,73.7,4,1,0,0,16.454761517071113,0.28385365731216705
0,debt_consolidation,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,1,7.92378034204737,0.49694029769899234
0,debt_consolidation,0.1393,592.4,10.81977828,23.47,697,7440.041667,48792,80.9,0,0,0,0,7.033535868147342,0.9758400043037312
0,major_purchase,0.133,84.6,10.12502982,0.96,652,180.0416667,177,88.5,1,0,0,1,24.586288355018947,0.007091346171456548
0,debt_consolidation,0.1551,418.99,11.03488966,15.38,647,1860.0,11214,70.1,0,0,0,0,12.331240950522245,0.18087096847034434
0,debt_consolidation,0.1551,438.2,11.19821472,19.73,657,6210.0,26066,98.0,13,0,1,1,13.882549823229764,0.35706849319729267
0,all_other,0.1299,808.54,12.3883942,9.67,682,9479.0,66919,61.3,5,0,0,0,24.735943742446192,0.2788291673147013
0,home_improvement,0.1804,202.57,10.71441777,25.84,647,1799.0,10147,89.8,0,0,0,1,18.512119290508416,0.2254888886075816
0,major_purchase,0.1046,77.97,10.20359214,19.29,697,482.0416667,1364,34.1,2,0,0,0,28.857252645638713,0.05051851877042742
0,debt_consolidation,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,6,0,1,1,18.398587011472326,0.4931333327181278
0,all_other,0.092,191.36,11.48246626,19.6,737,12240.04167,40904,34.4,12,0,0,0,42.24149954880183,0.4216907205891513
0,debt_consolidation,0.1583,526.1,11.00209984,17.28,657,5400.0,11096,92.2,2,0,1,1,9.503896586160062,0.1849333335560371
0,debt_consolidation,0.1236,300.48,11.8493977,16.9,672,4440.0,45428,82.3,5,0,1,0,38.826766001397296,0.32448571480211397
0,debt_consolidation,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,0,1,8.045521087087995,0.23922802535700433
0,debt_consolidation,0.1393,102.44,9.392661929,3.9,642,390.0,1437,79.8,0,0,0,1,9.761811794512528,0.11974999997247386
0,credit_card,0.1141,386.97,11.98292909,12.26,702,6960.0,56200,57.4,4,0,0,0,34.45572855032816,0.3512500014808571
0,educational,0.0838,75.63,9.663007082,3.82,722,602.0416667,0,0.0,0,0,0,0,17.32667813343814,0.0
0,major_purchase,0.1425,68.6,11.12726298,14.45,642,4710.0,29452,65.4,2,1,0,0,82.60447001608283,0.43311764885983256
0,all_other,0.0743,49.72,8.160518247,5.14,752,930.0416667,506,5.9,0,0,0,0,5.866183960727968,0.14457142864046207
0,credit_card,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,0,0,1,12.791952973629234,0.412914632596421
0,debt_consolidation,0.1551,230.45,11.98292909,25.11,692,5159.0,127093,76.6,2,0,0,0,57.85781417713383,0.7943312533488713
0,all_other,0.152,470.18,10.77895629,26.08,687,5339.041667,32005,70.4,1,0,0,0,8.507380153217678,0.6667708332600072
0,debt_consolidation,0.1615,176.16,10.93310697,24.36,652,7379.0,10402,81.9,3,0,0,1,26.491068732890557,0.18574999994748578
0,debt_consolidation,0.1425,171.5,10.46310334,21.5,657,4349.0,4473,98.92299999999996,7,0,1,1,17.006802713068865,0.12780000006026418
0,all_other,0.1204,66.47,9.83734775,0.96,662,1109.0,182,18.2,2,0,1,0,23.469234240269735,0.009722222222529286
0,debt_consolidation,0.1425,343.0,10.52406404,17.55,657,2850.0,6370,87.3,2,0,0,0,9.037900872274532,0.1712365591845183
0,all_other,0.1141,342.51,10.91508846,4.95,682,3365.0,1963,56.1,4,1,0,0,13.381604373642752,0.035690909241332294
0,all_other,0.092,255.15,10.858999,11.08,732,6870.0,5255,46.1,5,1,0,0,16.98347381497638,0.10105769206147168
0,debt_consolidation,0.1551,418.99,10.59663473,2.4,642,2490.0,4340,85.1,3,0,0,0,7.955639330325517,0.10850000033592397
0,home_improvement,0.1836,436.0,11.12726298,26.242299999999997,657,3330.0,27163,88.2,2,0,0,0,12.996941841980004,0.3994558840139764
0,debt_consolidation,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,1,0,1,14.172335586288325,0.0681142857845453
0,debt_consolidation,0.1299,175.19,10.73639668,3.89,657,180.0416667,3302,66.0,4,0,0,0,21.881005483724028,0.07178260837056537
0,debt_consolidation,0.1362,84.99,10.08580911,10.65,647,11190.04167,3257,59.2,0,0,0,0,23.532180272265375,0.13570833324242002
0,debt_consolidation,0.152,312.01,10.16585182,4.34,642,1380.041667,6345,77.4,8,0,0,0,6.944221894038095,0.24403846080722927
0,credit_card,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,98.92299999999996,2,0,0,1,42.557537660084726,0.21086000064910995
0,all_other,0.1488,276.86,10.9331784,5.34,642,2430.041667,1697,60.6,2,1,0,0,16.856895253527448,0.030301406913203967
0,credit_card,0.1393,239.01,11.15625052,23.21,677,11820.04167,59023,79.5,5,0,0,0,24.406231234326075,0.8431857151554567
0,debt_consolidation,0.1488,276.86,10.4341158,16.91,647,3750.041667,13128,25.6,10,0,0,0,10.233812479730393,0.38611764844818974
0,small_business,0.1204,830.84,11.56171563,3.73,702,780.0,1554,9.1,2,0,1,1,10.531510287814708,0.014799999987266972
0,all_other,0.092,95.68,10.59663473,0.99,707,779.0,1676,64.5,1,0,0,0,34.838349947879266,0.04190000012972548
0,debt_consolidation,0.1836,630.39,11.87756858,26.242299999999997,667,12930.0095841,212629,87.4,3,0,0,1,19.03583498675796,1.4765902756487375
0,debt_consolidation,0.1804,682.76,11.08214255,22.01,657,2399.041667,16265,76.7,1,0,0,0,7.9334856651611005,0.2502307689499537
0,all_other,0.1204,18.28,9.83734775,5.22,662,1109.0,182,18.2,2,0,1,0,85.33916848745784,0.009722222222529286
0,all_other,0.1141,395.2,10.67821472,14.9,692,720.0,20,0.4,2,0,0,1,9.151484479621976,0.0004608294931283394
0,home_improvement,0.1583,397.21,10.83958091,15.93,642,4200.041667,18382,79.6,3,0,0,0,10.699629900424299,0.36043137316408214
0,debt_consolidation,0.1583,526.1,12.01370075,13.52,657,6780.041667,198023,61.3,2,1,0,1,26.13571556807191,1.200139397399057
0,debt_consolidation,0.152,208.59,10.31692083,19.96,642,1980.041667,6083,23.9,1,0,0,1,12.081116061462485,0.20115740746644076
